name,language,category,provider,meaning
OKV,en,computer_science,wikipedia,Oracle Key Vault
OLE,en,computer_science,wikipedia,Object Linking and Embedding
OLED,en,computer_science,wikipedia,Organic Light Emitting Diode
OLPC,en,computer_science,wikipedia,One Laptop per Child
OMF,en,computer_science,wikipedia,Object Module Format
OMG,en,computer_science,wikipedia,Object Management Group
OMR,en,computer_science,wikipedia,Optical Mark Reader
OMTP,en,computer_science,wikipedia,Open Mobile Terminal Platform
ONS,en,computer_science,wikipedia,Oracle Net Services
OO,en,computer_science,wikipedia,Object-Oriented
OOE,en,computer_science,wikipedia,Out-of-Order Execution
OOM,en,computer_science,wikipedia,Out Of Memory
OOOE,en,computer_science,wikipedia,Out-of-Order Execution
OOP,en,computer_science,wikipedia,Object-Oriented Programming
OOTB,en,computer_science,wikipedia,Out of the box
OPML,en,computer_science,wikipedia,Outline Processor Markup Language
ORB,en,computer_science,wikipedia,Object Request Broker
ORBS,en,computer_science,wikipedia,Open Relay Behavior-modification System
ORM,en,computer_science,wikipedia,Object–Relational Mapping
OS,en,computer_science,wikipedia,Operating System
OS,en,computer_science,wikipedia,Open Source
OSCON,en,computer_science,wikipedia,O'Reilly Open Source CONvention
OSDN,en,computer_science,wikipedia,Open Source Development Network
OSI,en,computer_science,wikipedia,Open System Interconnect
OSI,en,computer_science,wikipedia,Open Source Initiative
OSI,en,computer_science,wikipedia,Open Systems Interconnection
OSPF,en,computer_science,wikipedia,Open Shortest Path First
OSS,en,computer_science,wikipedia,Operations Support System
OSS,en,computer_science,wikipedia,Open Sound System
OSS,en,computer_science,wikipedia,Open-source software
OSTG,en,computer_science,wikipedia,Open Source Technology Group
OT,en,computer_science,wikipedia,Operational technology
OTP,en,computer_science,wikipedia,One-time password
OUI,en,computer_science,wikipedia,Organization Unique Identifier
OUI,en,computer_science,wikipedia,Organizationally Unique Identifier
OV,en,computer_science,wikipedia,Organization validation
OVAL,en,computer_science,wikipedia,Open Vulnerability and Assessment Language
OWASP,en,computer_science,wikipedia,Open Worldwide Application Security Project
OWE,en,computer_science,wikipedia,Opportunistic Wireless Encryption
PAAS,en,computer_science,wikipedia,Platform as a Service
PAC,en,computer_science,wikipedia,Proxy auto-config
PAM,en,computer_science,wikipedia,Privileged Access Management
PAM,en,computer_science,wikipedia,Pluggable Authentication Module
PAN,en,computer_science,wikipedia,Personal Area Network
PAP,en,computer_science,wikipedia,Password Authentication Protocol
PARC,en,computer_science,wikipedia,Palo Alto Research Center
PAT,en,computer_science,wikipedia,Port address translation
PATA,en,computer_science,wikipedia,Parallel ATA
PBKDF2,en,computer_science,wikipedia,Password-Based Key Derivation Function 2
PBS,en,computer_science,wikipedia,Portable Batch System
PC,en,computer_science,wikipedia,Personal Computer
PCB,en,computer_science,wikipedia,Process Control Block
PCB,en,computer_science,wikipedia,Printed Circuit Board
PCDOS,en,computer_science,wikipedia,Personal Computer Disc Operating System
PCI,en,computer_science,wikipedia,Peripheral Component Interconnect
PCIDSS,en,computer_science,wikipedia,Payment Card Industry Data Security Standard
PCIE,en,computer_science,wikipedia,PCI Express
PCL,en,computer_science,wikipedia,Printer Command Language
PCM,en,computer_science,wikipedia,Pulse-Code Modulation
PCMCIA,en,computer_science,wikipedia,Personal Computer Memory Card International Association
PCRE,en,computer_science,wikipedia,Perl Compatible Regular Expressions
PD,en,computer_science,wikipedia,Public Domain
PDA,en,computer_science,wikipedia,Personal Digital Assistant
PDF,en,computer_science,wikipedia,Portable Document Format
PDH,en,computer_science,wikipedia,Plesiochronous Digital Hierarchy
PDP,en,computer_science,wikipedia,Programmed Data Processor
PDU,en,computer_science,wikipedia,Power distribution unit
PDU,en,computer_science,wikipedia,Protocol data unit
PE,en,computer_science,wikipedia,Portable Executable
PE,en,computer_science,wikipedia,Physical Extents
PEAP,en,computer_science,wikipedia,Protected Extensible Authentication Protocol
PEM,en,computer_science,wikipedia,Privacy-Enhanced Mail
PERL,en,computer_science,wikipedia,Practical Extraction and Reporting Language
PES,en,computer_science,wikipedia,Proposed Encryption Standard
PFS,en,computer_science,wikipedia,Perfect forward secrecy
PG,en,computer_science,wikipedia,Peripheral Gateway
PGA,en,computer_science,wikipedia,Pin Grid Array
PGA,en,computer_science,wikipedia,Programmable Gate Array
PGO,en,computer_science,wikipedia,Profile-Guided Optimization
PGP,en,computer_science,wikipedia,Pretty Good Privacy
PHIPA,en,computer_science,wikipedia,Personal Health Information Protection Act
PHR,en,computer_science,wikipedia,Personal health record
PIC,en,computer_science,wikipedia,Programmable Interrupt Controller
PIC,en,computer_science,wikipedia,Peripheral Interface Controller
PID,en,computer_science,wikipedia,Process ID
PID,en,computer_science,wikipedia,Proportional-Integral-Derivative
PII,en,computer_science,wikipedia,Personally identifiable information
PIM,en,computer_science,wikipedia,Personal Information Manager
PINE,en,computer_science,wikipedia,Program for Internet News and Email
PIO,en,computer_science,wikipedia,Programmed Input/Output
PIPEDA,en,computer_science,wikipedia,Personal Information Protection and Electronic Documents Act
PIR,en,computer_science,wikipedia,Public Interest Registry
PKCS,en,computer_science,wikipedia,Public Key Cryptography Standards
PKI,en,computer_science,wikipedia,Public Key Infrastructure
PLC,en,computer_science,wikipedia,Programmable logic controller
PLC,en,computer_science,wikipedia,Power-Line Communication
PLD,en,computer_science,wikipedia,Programmable logic device
PLT,en,computer_science,wikipedia,Power-Line Telecommunications
PMM,en,computer_science,wikipedia,POST Memory Manager
PNA,en,computer_science,wikipedia,Personal Navigation Assistant
PNAC,en,computer_science,wikipedia,Port-based network access control
PNG,en,computer_science,wikipedia,Portable Network Graphics
PNRP,en,computer_science,wikipedia,Peer Name Resolution Protocol
POCE,en,computer_science,wikipedia,"Personally owned, company enabled"
POCO,en,computer_science,wikipedia,Plain Old Class Object
POE,en,computer_science,wikipedia,Power over Ethernet
POJO,en,computer_science,wikipedia,Plain Old Java Object
POODLE,en,computer_science,wikipedia,Padding Oracle On Downgraded Legacy Encryption
POP,en,computer_science,wikipedia,Point of Presence
POP3,en,computer_science,wikipedia,"Post Office Protocol, version 3"
POS,en,computer_science,wikipedia,Point of Sale
POST,en,computer_science,wikipedia,Power-On Self Test
POTP,en,computer_science,wikipedia,Protected One-Time Password
POTS,en,computer_science,wikipedia,Plain old telephone service
PPI,en,computer_science,wikipedia,Pixels Per Inch
PPM,en,computer_science,wikipedia,Pages Per Minute
PPP,en,computer_science,wikipedia,Point-to-Point Protocol
PPPOA,en,computer_science,wikipedia,PPP over ATM
PPPOE,en,computer_science,wikipedia,PPP over Ethernet
PPTP,en,computer_science,wikipedia,Point-to-Point Tunneling Protocol
PR,en,computer_science,wikipedia,Pull Request
PRC,en,computer_science,wikipedia,Procedure Remote Call
PROM,en,computer_science,wikipedia,Programmable Read-Only Memory
PS/2,en,computer_science,wikipedia,Personal System/2
PSA,en,computer_science,wikipedia,Professional Services Automation
PSK,en,computer_science,wikipedia,Pre-shared key
PSM,en,computer_science,wikipedia,Platform Specific Model
PSTN,en,computer_science,wikipedia,Public Switched Telephone Network
PSU,en,computer_science,wikipedia,Power Supply Unit
PSVI,en,computer_science,wikipedia,Post-Schema-Validation Infoset
PTT,en,computer_science,wikipedia,Public Telephone and Telegraph
PTZ,en,computer_science,wikipedia,Pan–tilt–zoom camera
PUA,en,computer_science,wikipedia,Potentially unwanted application
PUP,en,computer_science,wikipedia,Potentially unwanted program
PV,en,computer_science,wikipedia,Physical volume
PV,en,computer_science,wikipedia,Process variable
PVG,en,computer_science,wikipedia,Physical volume group
PVR,en,computer_science,wikipedia,Personal Video Recorder
PVST,en,computer_science,wikipedia,Per-VLAN Spanning Tree
QA,en,computer_science,wikipedia,Quality assurance
QC,en,computer_science,wikipedia,Quality control
QC,en,computer_science,wikipedia,Quick Charge
QDR,en,computer_science,wikipedia,Quad Data Rate
QFP,en,computer_science,wikipedia,Quad Flat Package
QIF,en,computer_science,wikipedia,Quicken Interchange Format
QOS,en,computer_science,wikipedia,Quality of Service
QOTD,en,computer_science,wikipedia,Quote of the Day
QSOP,en,computer_science,wikipedia,Quarter-size small-outline package
QTAM,en,computer_science,wikipedia,Queued Teleprocessing Access Method
RA,en,computer_science,wikipedia,Registration authority
RACF,en,computer_science,wikipedia,Resource Access Control Facility
RAD,en,computer_science,wikipedia,Rapid Application Development
RADIUS,en,computer_science,wikipedia,Remote Authentication Dial-In User Service
RAID,en,computer_science,wikipedia,Redundant Array of Independent Disks
RAII,en,computer_science,wikipedia,Resource Acquisition Is Initialization
RAIT,en,computer_science,wikipedia,Redundant Array of Inexpensive Tapes
RAM,en,computer_science,wikipedia,Random-Access Memory
RAM,en,computer_science,wikipedia,"Reliability, Availability, and Maintainability"
RAM,en,computer_science,wikipedia,Random Access Memory
RAN,en,computer_science,wikipedia,Radio access network
RARP,en,computer_science,wikipedia,Reverse ARP
RARP,en,computer_science,wikipedia,Reverse Address Resolution Protocol
RAS,en,computer_science,wikipedia,Remote access service
RAS,en,computer_science,wikipedia,"Reliability, Availability, and Serviceability"
RAT,en,computer_science,wikipedia,Radio access technology
RAT,en,computer_science,wikipedia,Remote access trojan
RBAC,en,computer_science,wikipedia,Role-based access control
RC,en,computer_science,wikipedia,Release Candidate
RC,en,computer_science,wikipedia,Run Commands
RC,en,computer_science,wikipedia,Region Code
RC2,en,computer_science,wikipedia,Rivest Cipher 2
RC4,en,computer_science,wikipedia,Rivest Cipher 4
RC5,en,computer_science,wikipedia,Rivest Cipher 5
RC6,en,computer_science,wikipedia,Rivest Cipher 6
RCA,en,computer_science,wikipedia,Root Cause Analysis
RCS,en,computer_science,wikipedia,Revision Control System
RD,en,computer_science,wikipedia,Remote Desktop
RD,en,computer_science,wikipedia,remove directory
RDC,en,computer_science,wikipedia,Remote Desktop Connection
RDF,en,computer_science,wikipedia,Resource Description Framework
RDM,en,computer_science,wikipedia,Relational Data Model
RDOS,en,computer_science,wikipedia,Real-time Disk Operating System
RDP,en,computer_science,wikipedia,Remote Desktop Protocol
RDS,en,computer_science,wikipedia,Remote Desktop Services
RF,en,computer_science,wikipedia,Radio Frequency
RFC,en,computer_science,wikipedia,Request For Comments
RFI,en,computer_science,wikipedia,Radio Frequency Interference
RGB,en,computer_science,wikipedia,"Red, Green, Blue"
RHEL,en,computer_science,wikipedia,Red Hat Enterprise Linux
RHL,en,computer_science,wikipedia,Red Hat Linux
RIA,en,computer_science,wikipedia,Rich Internet Application
RIAA,en,computer_science,wikipedia,Recording Industry Association of America
RIMM,en,computer_science,wikipedia,Rambus In-line Memory Module
RIP,en,computer_science,wikipedia,Routing Information Protocol
RIP,en,computer_science,wikipedia,Raster Image Processor
RIPE,en,computer_science,wikipedia,Réseaux IP Européens
RIPEMD,en,computer_science,wikipedia,RIPE Message Digest
RIPEMD,en,computer_science,wikipedia,RACE Integrity Primitives Evaluation Message Digest
RIR,en,computer_science,wikipedia,Regional Internet registry
RISC,en,computer_science,wikipedia,Reduced Instruction Set Computer
RISCOS,en,computer_science,wikipedia,Reduced Instruction Set Computer Operating System
RJE,en,computer_science,wikipedia,Remote Job Entry
RLE,en,computer_science,wikipedia,Run-Length Encoding
RLL,en,computer_science,wikipedia,Run-Length Limited
RMF,en,computer_science,wikipedia,Risk Management Framework
RMI,en,computer_science,wikipedia,Remote Method Invocation
RMS,en,computer_science,wikipedia,Richard Matthew Stallman
ROM,en,computer_science,wikipedia,Read-Only Memory
RPA,en,computer_science,wikipedia,Robotic Process Automation
RPC,en,computer_science,wikipedia,Remote Procedure Call
RPG,en,computer_science,wikipedia,Report Program Generator
RPM,en,computer_science,wikipedia,RPM Package Manager
RPO,en,computer_science,wikipedia,Recovery Point Objective
RRAS,en,computer_science,wikipedia,Routing and Remote Access Service
RSA,en,computer_science,wikipedia,Rivest Shamir Adleman
RSBAC,en,computer_science,wikipedia,Rule-set-based access control
RSI,en,computer_science,wikipedia,Repetitive Strain Injury
RSR,en,computer_science,wikipedia,Rapid Security Response
RSS,en,computer_science,wikipedia,Remote service software
RSS,en,computer_science,wikipedia,Radio Service Software
RSS,en,computer_science,wikipedia,"Rich Site Summary, RDF Site Summary, or Really Simple Syndication"
RSTP,en,computer_science,wikipedia,Rapid Spanning Tree Protocol
RTAI,en,computer_science,wikipedia,Real-Time Application Interface
RTBH,en,computer_science,wikipedia,Remote Triggered Black Hole Filtering
RTC,en,computer_science,wikipedia,Real-Time Clock
RTD,en,computer_science,wikipedia,Round-trip delay
RTE,en,computer_science,wikipedia,Real-Time Enterprise
RTEMS,en,computer_science,wikipedia,Real-Time Executive for Multiprocessor Systems
RTF,en,computer_science,wikipedia,Rich Text Format
RTL,en,computer_science,wikipedia,Right-to-Left
RTMP,en,computer_science,wikipedia,Real Time Messaging Protocol
RTO,en,computer_science,wikipedia,Recovery Time Objective
RTOS,en,computer_science,wikipedia,Real-Time Operating System
RTP,en,computer_science,wikipedia,Real-time Transport Protocol
RTS,en,computer_science,wikipedia,Ready To Send
RTSP,en,computer_science,wikipedia,Real-Time Streaming Protocol
RTT,en,computer_science,wikipedia,Round-trip time
RTTI,en,computer_science,wikipedia,Run-time Type Information
RTU,en,computer_science,wikipedia,Remote Terminal Unit
RWD,en,computer_science,wikipedia,Responsive Web Design
S/MIME,en,computer_science,wikipedia,Secure/Multipurpose Internet Mail Extensions
SA,en,computer_science,wikipedia,Security association
SAAS,en,computer_science,wikipedia,Software as a Service
SAE,en,computer_science,wikipedia,Simultaneous Authentication of Equals
SAE,en,computer_science,wikipedia,System Architecture Evolution
SAM,en,computer_science,wikipedia,Security Account Manager
SAML,en,computer_science,wikipedia,Security Assertion Markup Language
SAN,en,computer_science,wikipedia,Subject Alternative Name
SAN,en,computer_science,wikipedia,Storage Area Network
SAS,en,computer_science,wikipedia,Serial attached SCSI
SASE,en,computer_science,wikipedia,Secure access service edge
SASE,en,computer_science,wikipedia,Stand-alone synchronization equipment
SASL,en,computer_science,wikipedia,Simple Authentication and Security Layer
SASS,en,computer_science,wikipedia,Syntactically Awesome Style Sheets
SATA,en,computer_science,wikipedia,Serial AT Attachment
SAX,en,computer_science,wikipedia,Simple API for XML
SBOD,en,computer_science,wikipedia,Spinning Beachball of Death
SBS,en,computer_science,wikipedia,Small Business Server
SCADA,en,computer_science,wikipedia,Supervisory Control and Data Acquisition
SCAP,en,computer_science,wikipedia,Security Content Automation Protocol
SCCM,en,computer_science,wikipedia,System Center Configuration Manager
SCEP,en,computer_science,wikipedia,Simple Certificate Enrollment Protocol
SCID,en,computer_science,wikipedia,Source Code in Database
SCM,en,computer_science,wikipedia,Source Code Management
SCM,en,computer_science,wikipedia,Software Configuration Management
SCP,en,computer_science,wikipedia,Secure copy protocol
SCP,en,computer_science,wikipedia,Seattle Computer Products
SCRAM,en,computer_science,wikipedia,Salted Challenge Response Authentication Mechanism
SCSI,en,computer_science,wikipedia,Small Computer System Interface
SCTP,en,computer_science,wikipedia,Stream Control Transmission Protocol
SD,en,computer_science,wikipedia,Secure Digital
SDD,en,computer_science,wikipedia,Software design description
SDDC,en,computer_science,wikipedia,Software-defined data center
SDDL,en,computer_science,wikipedia,Security Descriptor Definition Language
SDH,en,computer_science,wikipedia,Synchronous Digital Hierarchy
SDI,en,computer_science,wikipedia,Single-Document Interface
SDIO,en,computer_science,wikipedia,Secure Digital Input Output
SDK,en,computer_science,wikipedia,Software Development Kit
SDL,en,computer_science,wikipedia,Simple DirectMedia Layer
SDLC,en,computer_science,wikipedia,Synchronous Data Link Control
SDLC,en,computer_science,wikipedia,Software development life cycle
SDN,en,computer_science,wikipedia,Software-defined networking
SDP,en,computer_science,wikipedia,Software-defined protection
SDP,en,computer_science,wikipedia,Session Description Protocol
SDR,en,computer_science,wikipedia,Software-Defined Radio
SDRAM,en,computer_science,wikipedia,Synchronous Dynamic Random-Access Memory
SDSL,en,computer_science,wikipedia,Symmetric digital subscriber line
SE,en,computer_science,wikipedia,Single Ended
SECC,en,computer_science,wikipedia,Single-Edged Contact Cartridge
SED,en,computer_science,wikipedia,Self-encrypting drive
SEH,en,computer_science,wikipedia,Structured Exception Handling
SEI,en,computer_science,wikipedia,Software Engineering Institute
SEO,en,computer_science,wikipedia,Search Engine Optimization
SFC,en,computer_science,wikipedia,System File Checker
SFC,en,computer_science,wikipedia,Sequential function chart
SFD,en,computer_science,wikipedia,Start-of-frame delimiter
SFP,en,computer_science,wikipedia,Small Form-factor Pluggable
SFTP,en,computer_science,wikipedia,Secure File Transfer Protocol
SFTP,en,computer_science,wikipedia,Simple File Transfer Protocol
SGI,en,computer_science,wikipedia,"Silicon Graphics, Incorporated"
SGML,en,computer_science,wikipedia,Standard Generalized Markup Language
SGR,en,computer_science,wikipedia,Select Graphic Rendition]]
SHA,en,computer_science,wikipedia,Secure Hash Algorithms
SHDSL,en,computer_science,wikipedia,Single-pair High-speed Digital Subscriber Line
SIEM,en,computer_science,wikipedia,Security information and event management
SIGCAT,en,computer_science,wikipedia,Special Interest Group on CD-ROM Applications and Technology
SIM,en,computer_science,wikipedia,Subscriber Identity Module
SIMD,en,computer_science,wikipedia,"Single Instruction, Multiple Data"
SIMM,en,computer_science,wikipedia,Single Inline Memory Module
SIMM,en,computer_science,wikipedia,Single In-line Memory Module
SIP,en,computer_science,wikipedia,Session Initiation Protocol
SIP,en,computer_science,wikipedia,Supplementary Ideographic Plane
SISD,en,computer_science,wikipedia,"Single Instruction, Single Data"
SISO,en,computer_science,wikipedia,Single-Input and Single-Output
SLA,en,computer_science,wikipedia,Service-level agreement
SLARP,en,computer_science,wikipedia,Serial Line ARP
SLE,en,computer_science,wikipedia,Single-loss expectancy
SLED,en,computer_science,wikipedia,SUSE Linux Enterprise Desktop
SLES,en,computer_science,wikipedia,SUSE Linux Enterprise Server
SLI,en,computer_science,wikipedia,Scalable Link Interface
SLIP,en,computer_science,wikipedia,Serial Line Internet Protocol
SLM,en,computer_science,wikipedia,Service Level Management
SLOC,en,computer_science,wikipedia,Source Lines of Code
SMB,en,computer_science,wikipedia,Server Message Block
SMBIOS,en,computer_science,wikipedia,System Management BIOS
SME,en,computer_science,wikipedia,Subject Matter Expert
SMF,en,computer_science,wikipedia,Single-Mode Fiber
SMIL,en,computer_science,wikipedia,Synchronized Multimedia Integration Language
SMP,en,computer_science,wikipedia,Symmetric Multi-Processing
SMP,en,computer_science,wikipedia,Supplementary Multilingual Plane
SMPS,en,computer_science,wikipedia,Switch Mode Power Supply
SMS,en,computer_science,wikipedia,Short Message Service
SMS,en,computer_science,wikipedia,System Management Server
SMTP,en,computer_science,wikipedia,Simple Mail Transfer Protocol
SMTPS,en,computer_science,wikipedia,Simple Mail Transfer Protocol Secure
SNA,en,computer_science,wikipedia,Systems Network Architecture
SNMP,en,computer_science,wikipedia,Simple Network Management Protocol
SNP,en,computer_science,wikipedia,Secure Network Programming
SNTP,en,computer_science,wikipedia,Simple Network Time Protocol
SOA,en,computer_science,wikipedia,Service-Oriented Architecture
SOAP,en,computer_science,wikipedia,Simple Object Access Protocol
SOAP,en,computer_science,wikipedia,Symbolic Optimal Assembly Program
SOAR,en,computer_science,wikipedia,"Security orchestration, automation and response"
SOC,en,computer_science,wikipedia,System and Organization Controls
SOC,en,computer_science,wikipedia,System on a chip
SOC,en,computer_science,wikipedia,Security operations center
SOE,en,computer_science,wikipedia,Standard Operating Environment
SOF,en,computer_science,wikipedia,Start of frame
SOHO,en,computer_science,wikipedia,Small Office/Home Office
SOI,en,computer_science,wikipedia,Silicon On Insulator
SOPA,en,computer_science,wikipedia,Stop Online Piracy Act
SOW,en,computer_science,wikipedia,Statement of work
SP,en,computer_science,wikipedia,Service Pack
SPA,en,computer_science,wikipedia,Single Page Application
SPF,en,computer_science,wikipedia,Sender Policy Framework
SPI,en,computer_science,wikipedia,Serial Peripheral Interface
SPI,en,computer_science,wikipedia,Stateful Packet Inspection
SPICE,en,computer_science,wikipedia,Simple Protocol for Independent Computing Environments
SPM,en,computer_science,wikipedia,Software project management
SPMD,en,computer_science,wikipedia,"Single Program, Multiple Data"
SPOF,en,computer_science,wikipedia,Single point of failure
SQL,en,computer_science,wikipedia,Structured Query Language
SQLI,en,computer_science,wikipedia,SQL injection
SRAM,en,computer_science,wikipedia,Static random access memory
SRAM,en,computer_science,wikipedia,Static Random-Access Memory
SRP,en,computer_science,wikipedia,Single-responsibility principle
SRTP,en,computer_science,wikipedia,Secure Real-time Transport Protocol
SSA,en,computer_science,wikipedia,Static Single Assignment
SSD,en,computer_science,wikipedia,Solid-State Drive
SSD,en,computer_science,wikipedia,Software Specification Document
SSDP,en,computer_science,wikipedia,Simple Service Discovery Protocol
SSE,en,computer_science,wikipedia,Streaming SIMD Extensions
SSI,en,computer_science,wikipedia,Single-System Image
SSI,en,computer_science,wikipedia,Small-Scale Integration
SSI,en,computer_science,wikipedia,Server Side Includes
SSL,en,computer_science,wikipedia,Secure Sockets Layer
SSO,en,computer_science,wikipedia,Single sign-on
SSP,en,computer_science,wikipedia,Supplementary Special-purpose Plane
SSSE,en,computer_science,wikipedia,Supplementary Streaming SIMD Extensions
SSSP,en,computer_science,wikipedia,Single Source Shortest Path
SSTC,en,computer_science,wikipedia,Security Services Technical Committee
SSTP,en,computer_science,wikipedia,Secure Socket Tunneling Protocol
STOMP,en,computer_science,wikipedia,Simple Text Oriented Messaging Protocol
STP,en,computer_science,wikipedia,Spanning Tree Protocol
SUS,en,computer_science,wikipedia,Single UNIX Specification
SUSE,en,computer_science,wikipedia,Software und System-Entwicklung
SVC,en,computer_science,wikipedia,Scalable Video Coding
SVC,en,computer_science,wikipedia,Static VAR compensator
SVD,en,computer_science,wikipedia,Structured VLSI Design
SVG,en,computer_science,wikipedia,Scalable Vector Graphics
SVGA,en,computer_science,wikipedia,Super Video Graphics Array
SVOT,en,computer_science,wikipedia,Single version of the truth
SWF,en,computer_science,wikipedia,Shock Wave Flash
SWG,en,computer_science,wikipedia,Secure Web Gateway
SWT,en,computer_science,wikipedia,Standard Widget Toolkit
TACACS,en,computer_science,wikipedia,Terminal Access Controller Access-Control System
TAO,en,computer_science,wikipedia,Track-At-Once
TAP,en,computer_science,wikipedia,Test Access Port
TAPI,en,computer_science,wikipedia,Telephony Application Programming Interface
TCL,en,computer_science,wikipedia,Tool Command Language
TCM,en,computer_science,wikipedia,The Computer Museum
TCP,en,computer_science,wikipedia,Transmission Control Protocol
TCP/IP,en,computer_science,wikipedia,Transmission Control Protocol/Internet Protocol
TCSEC,en,computer_science,wikipedia,Trusted Computer System Evaluation Criteria
TCU,en,computer_science,wikipedia,Telecommunication Control Unit|
TDE,en,computer_science,wikipedia,Transparent data encryption
TDEA,en,computer_science,wikipedia,Triple Data Encryption Algorithm
TDES,en,computer_science,wikipedia,Triple Data Encryption Standard
TDM,en,computer_science,wikipedia,Time-division multiplexing
TDMA,en,computer_science,wikipedia,Time-Division Multiple Access
TDP,en,computer_science,wikipedia,Thermal Design Power
TEAP,en,computer_science,wikipedia,Tunnel Extensible Authentication Protocol
TEE,en,computer_science,wikipedia,Trusted execution environment
TFT,en,computer_science,wikipedia,Thin-Film Transistor
TFTP,en,computer_science,wikipedia,Trivial File Transfer Protocol
TGS,en,computer_science,wikipedia,Ticket Granting Service
TGT,en,computer_science,wikipedia,Ticket Granting Ticket
THE,en,computer_science,wikipedia,The Hessling Editor
TI,en,computer_science,wikipedia,Texas Instruments
TIA,en,computer_science,wikipedia,Telecommunications Industry Alliance
TIFF,en,computer_science,wikipedia,Tagged Image File Format
TKIP,en,computer_science,wikipedia,Temporal Key Integrity Protocol
TLA,en,computer_science,wikipedia,Three-Letter Acronym
TLD,en,computer_science,wikipedia,Top-Level Domain
TLS,en,computer_science,wikipedia,Thread-Local Storage
TLS,en,computer_science,wikipedia,Transport Layer Security
TLV,en,computer_science,wikipedia,Type—length—value
TM,en,computer_science,wikipedia,Translation memory
TMM,en,computer_science,wikipedia,Testing Maturity Model
TMS,en,computer_science,wikipedia,Translation management system
TNC,en,computer_science,wikipedia,Terminal Node Controller
TNC,en,computer_science,wikipedia,Threaded Neill-Concelman connector
TOFU,en,computer_science,wikipedia,Trust On First Use
TOTP,en,computer_science,wikipedia,Time-based one-time password
TPF,en,computer_science,wikipedia,Transaction Processing Facility
TPM,en,computer_science,wikipedia,Trusted Platform Module
TRON,en,computer_science,wikipedia,The Real-time Operating system Nucleus
TRSDOS,en,computer_science,wikipedia,Tandy Radio Shack – Disk Operating System
TSO,en,computer_science,wikipedia,Time Sharing Option
TSP,en,computer_science,wikipedia,Traveling Salesman Problem
TSR,en,computer_science,wikipedia,Terminate and Stay Resident
TTL,en,computer_science,wikipedia,Transistor—Transistor Logic
TTL,en,computer_science,wikipedia,Time To Live
TTLS,en,computer_science,wikipedia,Tunneled Transport Layer Security
TTP,en,computer_science,wikipedia,Trusted third party
TTP,en,computer_science,wikipedia,Time-Triggered Protocol
TTP,en,computer_science,wikipedia,Tesla Transport Protocol
TTS,en,computer_science,wikipedia,Text-to-Speech
TUCOWS,en,computer_science,wikipedia,The Ultimate Collection of Winsock Software
TUG,en,computer_science,wikipedia,TeX Users Group
TWAIN,en,computer_science,wikipedia,Technology Without An Interesting Name
UAAG,en,computer_science,wikipedia,User Agent Accessibility Guidelines
UAC,en,computer_science,wikipedia,User Account Control
UART,en,computer_science,wikipedia,Universal Asynchronous Receiver/Transmitter
UAS,en,computer_science,wikipedia,Unmanned aircraft system
UAT,en,computer_science,wikipedia,User Acceptance Testing
UAV,en,computer_science,wikipedia,Unmanned aerial vehicle
UB,en,computer_science,wikipedia,Undefined Behavior
UBA,en,computer_science,wikipedia,User behavior analytics
UCS,en,computer_science,wikipedia,Universal Character Set
UDDI,en,computer_science,wikipedia,"Universal Description, Discovery, and Integration"
UDMA,en,computer_science,wikipedia,Ultra DMA
UDP,en,computer_science,wikipedia,User Datagram Protocol
UEBA,en,computer_science,wikipedia,User and entity behavior analytics
UEFI,en,computer_science,wikipedia,Unified Extensible Firmware Interface
UEM,en,computer_science,wikipedia,Unified endpoint management
UHF,en,computer_science,wikipedia,Ultra High Frequency
UI,en,computer_science,wikipedia,User Interface
UIMA,en,computer_science,wikipedia,Unstructured Information Management Architecture
ULA,en,computer_science,wikipedia,Uncommitted Logic Array
ULSI,en,computer_science,wikipedia,Ultra Large Scale Integration
UMA,en,computer_science,wikipedia,Upper Memory Area
UMB,en,computer_science,wikipedia,Upper Memory Block
UML,en,computer_science,wikipedia,Unified Modeling Language
UML,en,computer_science,wikipedia,User-Mode Linux
UMPC,en,computer_science,wikipedia,Ultra-Mobile Personal Computer
UMTS,en,computer_science,wikipedia,Universal Mobile Telecommunications System
UNC,en,computer_science,wikipedia,Universal Naming Convention
UPS,en,computer_science,wikipedia,Uninterruptible Power Supply or Uninterrupted Power Supply
URI,en,computer_science,wikipedia,Uniform Resource Identifier
URL,en,computer_science,wikipedia,Uniform Resource Locator
URN,en,computer_science,wikipedia,Uniform Resource Name
USB,en,computer_science,wikipedia,Universal Serial Bus
USR,en,computer_science,wikipedia,User System Resources
USR,en,computer_science,wikipedia,U.S. Robotics
UTF,en,computer_science,wikipedia,Unicode Transformation Format
UTM,en,computer_science,wikipedia,Unified Threat Management
UTP,en,computer_science,wikipedia,Unshielded Twisted Pair
UTRAN,en,computer_science,wikipedia,Universal Terrestrial Radio Access Network
UVC,en,computer_science,wikipedia,Universal Virtual Computer
UWP,en,computer_science,wikipedia,Universal Windows Platform
VAR,en,computer_science,wikipedia,Value at risk
VB,en,computer_science,wikipedia,Visual Basic
VBA,en,computer_science,wikipedia,Visual Basic for Applications
VBS,en,computer_science,wikipedia,Visual Basic Script
VC,en,computer_science,wikipedia,Virtual circuit
VCPI,en,computer_science,wikipedia,Virtual Control Program Interface
VDC,en,computer_science,wikipedia,Virtual data center
VDE,en,computer_science,wikipedia,Virtual Desktop Environment
